"gene_id","seqnames","start","end","gene_length","cds_count"
"AL8G36170","scaffold_8",17750473,17755172,4700,13
"AL8G36180","scaffold_8",17755437,17759473,4037,15
"AL8G36190","scaffold_8",17759673,17759816,144,1
"AL8G36200","scaffold_8",17760142,17764681,4540,13
"AL8G35270","scaffold_8",17765816,17766750,935,2
"AL8G36210","scaffold_8",17770375,17770975,601,1
"AL8G36220","scaffold_8",17771208,17774285,3078,1
"AL8G36230","scaffold_8",17780771,17785332,4562,13
"AL8G36240","scaffold_8",17786105,17786784,680,1
"AL8G36250","scaffold_8",17787512,17789778,2267,1
"AL8G36260","scaffold_8",17795200,17798023,2824,11
"AL8G36270","scaffold_8",17798425,17800608,2184,6
"AL8G36280","scaffold_8",17800618,17801526,909,2
"AL8G36290","scaffold_8",17804808,17806739,1932,9
"AL8G36310","scaffold_8",17808343,17808953,611,2
"AL8G36320","scaffold_8",17810361,17811595,1235,2
"AL8G36340","scaffold_8",17821380,17823632,2253,4
"AL8G36350","scaffold_8",17825304,17827330,2027,6
"AL8G36360","scaffold_8",17827599,17831215,3617,8
"AL8G36370","scaffold_8",17839064,17839867,804,1
"AL8G36380","scaffold_8",17841263,17843526,2264,5
"AL8G36390","scaffold_8",17843538,17845434,1897,8
"AL8G36400","scaffold_8",17847812,17848564,753,2
"AL8G36410","scaffold_8",17848859,17850223,1365,3
"AL8G36420","scaffold_8",17850305,17851335,1031,4
"AL8G36430","scaffold_8",17852153,17852878,726,2
"AL8G36440","scaffold_8",17854107,17854890,784,2
"AL8G36450","scaffold_8",17859945,17861543,1599,3
"AL8G36460","scaffold_8",17862110,17863596,1487,3
"AL8G36470","scaffold_8",17863628,17866560,2933,2
"AL8G36480","scaffold_8",17866855,17867620,766,1
"AL8G36490","scaffold_8",17872714,17874803,2090,1
"AL8G36520","scaffold_8",17875254,17876817,1564,5
"AL781U10010","scaffold_8",17877242,17880369,3128,11
"AL781U10020","scaffold_8",17881243,17881710,468,1
"AL8G36550","scaffold_8",17882072,17885001,2930,6
"AL8G36560","scaffold_8",17886376,17888546,2171,3
"AL8G36590","scaffold_8",17895975,17896592,618,1
"AL8G36600","scaffold_8",17897514,17902020,4507,13
"AL8G36610","scaffold_8",17905556,17908047,2492,6
"AL8G36620","scaffold_8",17909453,17910554,1102,1
"AL8G36630","scaffold_8",17910647,17921149,10503,26
"AL8G36640","scaffold_8",17921152,17923108,1957,2
"AL8G16310","scaffold_8",17925188,17925536,349,1
"AL71U10010","scaffold_8",17927761,17928975,1215,1
"AL71U10020","scaffold_8",17932330,17934359,2030,5
"AL8G36670","scaffold_8",17935424,17937439,2016,5
"AL71U10040","scaffold_8",17939752,17940107,356,1
"AL71U10050","scaffold_8",17944488,17945964,1477,5
"AL8G36700","scaffold_8",17952860,17954063,1204,1
"AL8G36710","scaffold_8",17956531,17958186,1656,4
"AL3G40980","scaffold_8",17959590,17959746,157,0
"AL8G36720","scaffold_8",17962575,17966584,4010,9
"AL8G36730","scaffold_8",17966594,17967968,1375,4
"AL8G36740","scaffold_8",17969066,17970467,1402,4
"AL8G36750","scaffold_8",17971099,17972785,1687,5
"AL8G36760","scaffold_8",17973231,17978735,5505,12
"AL8G36770","scaffold_8",17978943,17982123,3181,11
"AL8G36780","scaffold_8",17984019,17989618,5600,12
"AL8G36790","scaffold_8",17989616,17991399,1784,1
"AL8G36800","scaffold_8",17992970,17994377,1408,1
"AL8G36810","scaffold_8",18003548,18004790,1243,2
"AL8G36820","scaffold_8",18005817,18010517,4701,3
"AL8G36830","scaffold_8",18011763,18013009,1247,2
"AL8G36840","scaffold_8",18013018,18014631,1614,1
"AL8G36850","scaffold_8",18015096,18017917,2822,5
"AL8G36860","scaffold_8",18018719,18023050,4332,1
"AL8G36870","scaffold_8",18023142,18025408,2267,1
"AL8G36890","scaffold_8",18025950,18029349,3400,2
"AL8G36920","scaffold_8",18031185,18032295,1111,2
"AL8G36930","scaffold_8",18032458,18035059,2602,1
"AL8G36940","scaffold_8",18035084,18035906,823,1
"AL8G36950","scaffold_8",18036012,18037084,1073,3
"AL8G36960","scaffold_8",18037190,18038404,1215,3
"AL8G36970","scaffold_8",18038711,18041153,2443,8
"AL8G36980","scaffold_8",18041580,18043879,2300,7
"AL8G36990","scaffold_8",18044237,18046244,2008,7
"AL8G37000","scaffold_8",18047285,18049667,2383,2
"AL8G37010","scaffold_8",18049777,18052406,2630,2
"AL8G37030","scaffold_8",18055395,18061882,6488,12
"AL8G37040","scaffold_8",18064620,18066099,1480,2
"AL8G37050","scaffold_8",18066751,18071112,4362,12
"AL8G37060","scaffold_8",18077386,18078159,774,1
"AL8G37070","scaffold_8",18081642,18083960,2319,3
"AL8G37080","scaffold_8",18084384,18085314,931,1
"AL8G37090","scaffold_8",18087401,18088411,1011,1
"AL8G37100","scaffold_8",18091972,18093112,1141,1
"AL8G37110","scaffold_8",18093152,18094444,1293,2
"AL8G37120","scaffold_8",18095688,18097600,1913,2
"AL8G37130","scaffold_8",18098437,18100565,2129,6
"AL8G37140","scaffold_8",18101018,18104514,3497,11
"AL8G37150","scaffold_8",18104840,18105121,282,1
"AL8G37160","scaffold_8",18105692,18107821,2130,1
"AL8G37170","scaffold_8",18113615,18116887,3273,8
"AL8G37180","scaffold_8",18118239,18119886,1648,5
"AL8G37190","scaffold_8",18120163,18124741,4579,19
"AL8G37200","scaffold_8",18125189,18125711,523,2
"AL8G37210","scaffold_8",18126811,18129440,2630,12
"AL8G37220","scaffold_8",18129485,18130082,598,1
"AL8G37230","scaffold_8",18130432,18133590,3159,12
"AL8G37240","scaffold_8",18133830,18134416,587,1
"AL8G37250","scaffold_8",18135354,18137052,1699,4
"AL8G37260","scaffold_8",18141503,18143579,2077,1
"AL8G37270","scaffold_8",18149716,18150465,750,1
"AL8G37280","scaffold_8",18163837,18168799,4963,18
"AL8G37290","scaffold_8",18168860,18172300,3441,3
"AL8G37300","scaffold_8",18178118,18182674,4557,2
"AL8G37310","scaffold_8",18189049,18193131,4083,10
"AL8G37320","scaffold_8",18193650,18196332,2683,10
"AL8G37330","scaffold_8",18196359,18201329,4971,14
"AL8G37340","scaffold_8",18203036,18205578,2543,4
"AL8G37350","scaffold_8",18217762,18221762,4001,7
"AL8G37360","scaffold_8",18224819,18228487,3669,4
"AL8G37370","scaffold_8",18232325,18234585,2261,3
"AL8G37380","scaffold_8",18235022,18237722,2701,4
"AL8G37390","scaffold_8",18243430,18245086,1657,5
"AL8G37410","scaffold_8",18247041,18247475,435,2
"AL8G37420","scaffold_8",18251336,18252792,1457,1
"AL8G37430","scaffold_8",18254156,18254891,736,1
"AL8G37440","scaffold_8",18254976,18256097,1122,4
"AL8G37470","scaffold_8",18262994,18264628,1635,1
"AL8G37480","scaffold_8",18265074,18269102,4029,2
"AL8G37490","scaffold_8",18269115,18271381,2267,6
"AL8G37500","scaffold_8",18273631,18275106,1476,5
"AL8G37510","scaffold_8",18285375,18287259,1885,3
"AL8G37520","scaffold_8",18290540,18292746,2207,2
"AL8G37530","scaffold_8",18294140,18297971,3832,8
"AL8G37540","scaffold_8",18306395,18309438,3044,7
"AL8G37550","scaffold_8",18310505,18317832,7328,26
"AL8G37560","scaffold_8",18318227,18320967,2741,13
"AL8G37570","scaffold_8",18320976,18322062,1087,4
"AL8G37580","scaffold_8",18322192,18324101,1910,1
"AL8G37610","scaffold_8",18329417,18336257,6841,1
"AL8G37630","scaffold_8",18340021,18342784,2764,8
"AL8G37640","scaffold_8",18342960,18345894,2935,13
"AL8G37660","scaffold_8",18346214,18349314,3101,11
"AL8G37670","scaffold_8",18350656,18353550,2895,1
"AL8G37680","scaffold_8",18354111,18356732,2622,7
"AL8G37690","scaffold_8",18357207,18359172,1966,4
"AL8G37700","scaffold_8",18359175,18361806,2632,3
"AL299U10010","scaffold_8",18368649,18368930,282,1
"AL8G37720","scaffold_8",18369094,18373031,3938,9
"AL8G37730","scaffold_8",18373266,18376887,3622,5
"AL8G37740","scaffold_8",18377790,18379146,1357,3
"AL8G37750","scaffold_8",18379769,18381122,1354,4
"AL8G37760","scaffold_8",18381318,18384776,3459,8
"AL5G21050","scaffold_8",18385722,18386541,820,1
"AL8G37780","scaffold_8",18387079,18389538,2460,4
"AL8G37790","scaffold_8",18390038,18402788,12751,49
"AL8G37800","scaffold_8",18410887,18414988,4102,11
"AL8G37810","scaffold_8",18416795,18417945,1151,1
"AL8G37820","scaffold_8",18418833,18420140,1308,4
"AL8G37830","scaffold_8",18421731,18423019,1289,6
"AL8G37840","scaffold_8",18423748,18425124,1377,3
"AL8G37850","scaffold_8",18425712,18430494,4783,11
"AL8G37860","scaffold_8",18430569,18433231,2663,7
"AL8G37870","scaffold_8",18434045,18436168,2124,4
"AL8G37880","scaffold_8",18436176,18437571,1396,1
"AL8G37890","scaffold_8",18437819,18439687,1869,1
"AL8G37900","scaffold_8",18440052,18442829,2778,11
"AL8G37910","scaffold_8",18442851,18446371,3521,9
"AL8G37920","scaffold_8",18448077,18450373,2297,1
"AL8G37930","scaffold_8",18450386,18452318,1933,5
"AL8G37940","scaffold_8",18463588,18465095,1508,6
"AL8G37950","scaffold_8",18471186,18473440,2255,7
"AL8G37960","scaffold_8",18473476,18476275,2800,3
"AL8G37970","scaffold_8",18476357,18477902,1546,1
"AL8G37980","scaffold_8",18477998,18480275,2278,2
"AL8G37990","scaffold_8",18480689,18484062,3374,13
"AL8G38000","scaffold_8",18484925,18486254,1330,1
"AL8G38020","scaffold_8",18492687,18495599,2913,1
"AL8G38030","scaffold_8",18496646,18497641,996,2
"AL8G38040","scaffold_8",18497661,18499346,1686,1
"AL8G38050","scaffold_8",18503008,18506408,3401,6
"AL8G38060","scaffold_8",18506441,18508866,2426,6
"AL8G38070","scaffold_8",18513228,18515394,2167,1
"AL8G38080","scaffold_8",18515446,18517858,2413,9
"AL8G38090","scaffold_8",18518486,18518888,403,1
"AL8G38100","scaffold_8",18521460,18523455,1996,3
"AL8G38110","scaffold_8",18545390,18546863,1474,3
"AL8G38140","scaffold_8",18556271,18559262,2992,15
"AL8G38150","scaffold_8",18560227,18568131,7905,26
"AL8G38160","scaffold_8",18573671,18574878,1208,1
"AL8G38170","scaffold_8",18575804,18579424,3621,2
"AL8G38180","scaffold_8",18584418,18585685,1268,4
"AL8G38190","scaffold_8",18585728,18588442,2715,9
"AL8G38200","scaffold_8",18588595,18590909,2315,5
"AL8G38220","scaffold_8",18591384,18593006,1623,2
"AL8G38230","scaffold_8",18598955,18601829,2875,9
"AL8G38240","scaffold_8",18601966,18604106,2141,7
"AL365U10010","scaffold_8",18606400,18610208,3809,8
"AL8G38270","scaffold_8",18611490,18615306,3817,9
"AL8G38290","scaffold_8",18616616,18618465,1850,2
"AL8G38300","scaffold_8",18618472,18621434,2963,2
"AL8G38310","scaffold_8",18621652,18624647,2996,13
"AL1041U10010","scaffold_8",18625655,18625926,272,1
"AL8G38330","scaffold_8",18628411,18629358,948,1
"AL8G38340","scaffold_8",18630889,18631398,510,2
"AL8G38350","scaffold_8",18632366,18634319,1954,3
"AL8G38360","scaffold_8",18636786,18638114,1329,3
"AL8G38370","scaffold_8",18638121,18639011,891,2
"AL8G38380","scaffold_8",18639503,18640897,1395,2
"AL653U10010","scaffold_8",18643646,18644648,1003,2
"AL653U10020","scaffold_8",18644660,18645397,738,1
"AL8G38390","scaffold_8",18652858,18655453,2596,8
"AL8G38400","scaffold_8",18655547,18657371,1825,5
"AL8G38410","scaffold_8",18658376,18662669,4294,15
"AL8G38420","scaffold_8",18663019,18667362,4344,13
"AL8G38430","scaffold_8",18669575,18669916,342,1
"AL8G38440","scaffold_8",18670754,18672320,1567,3
"AL8G38450","scaffold_8",18696037,18696974,938,4
"AL8G38460","scaffold_8",18707363,18711787,4425,16
"AL8G38470","scaffold_8",18713936,18714277,342,1
"AL8G38480","scaffold_8",18715111,18716681,1571,3
"AL8G38490","scaffold_8",18757288,18761777,4490,16
"AL8G38500","scaffold_8",18762344,18766757,4414,16
"AL8G38510","scaffold_8",18766802,18767602,801,1
"AL8G38520","scaffold_8",18767806,18769595,1790,1
"AL8G38530","scaffold_8",18769710,18771882,2173,7
"AL8G38540","scaffold_8",18774722,18780231,5510,15
"AL8G38550","scaffold_8",18780451,18783247,2797,6
"AL8G38560","scaffold_8",18783329,18784927,1599,1
"AL8G38570","scaffold_8",18784986,18787544,2559,4
"AL8G38580","scaffold_8",18787993,18790495,2503,4
"AL8G38590","scaffold_8",18791226,18792920,1695,4
"AL8G38610","scaffold_8",18793148,18795689,2542,4
"AL8G38620","scaffold_8",18797903,18801280,3378,3
"AL8G38630","scaffold_8",18801774,18804502,2729,5
"AL8G38640","scaffold_8",18804963,18806261,1299,4
"AL8G38650","scaffold_8",18807132,18808606,1475,2
"AL8G38660","scaffold_8",18810632,18815459,4828,16
"AL8G38670","scaffold_8",18815744,18819187,3444,4
"AL8G38680","scaffold_8",18819392,18820873,1482,2
"AL8G38690","scaffold_8",18820892,18822438,1547,2
"AL8G38700","scaffold_8",18823195,18828071,4877,12
"AL8G38710","scaffold_8",18829067,18834148,5082,12
"AL8G38720","scaffold_8",18834325,18840470,6146,13
"AL8G38730","scaffold_8",18844711,18849382,4672,13
"AL8G38740","scaffold_8",18850487,18855927,5441,19
"AL8G38750","scaffold_8",18856098,18859718,3621,1
"AL255U10010","scaffold_8",18871898,18872106,209,1
"AL8G38770","scaffold_8",18874226,18879057,4832,14
"AL8G38780","scaffold_8",18879984,18881236,1253,2
"AL8G38790","scaffold_8",18883472,18885588,2117,1
"AL8G38800","scaffold_8",18885903,18886767,865,1
"AL8G38810","scaffold_8",18898108,18899087,980,4
"AL8G38820","scaffold_8",18899136,18902606,3471,9
"AL8G38830","scaffold_8",18902920,18904046,1127,3
"AL8G38840","scaffold_8",18904684,18905310,627,2
"AL8G38850","scaffold_8",18907806,18910451,2646,2
"AL8G38860","scaffold_8",18911443,18912453,1011,2
"AL8G38870","scaffold_8",18912863,18917031,4169,9
"AL8G38880","scaffold_8",18919323,18920940,1618,4
"AL8G38890","scaffold_8",18921591,18927338,5748,11
"AL8G38900","scaffold_8",18928632,18929900,1269,3
"AL8G38910","scaffold_8",18932548,18935494,2947,5
"AL8G38920","scaffold_8",18938043,18939060,1018,2
"AL8G38930","scaffold_8",18944393,18945155,763,1
"AL8G38940","scaffold_8",18946621,18948123,1503,3
"AL8G38970","scaffold_8",18955114,18959117,4004,7
"AL8G38980","scaffold_8",18963835,18966393,2559,4
"AL8G38990","scaffold_8",18971582,18972190,609,2
"AL8G39000","scaffold_8",18975338,18976447,1110,1
"AL8G39010","scaffold_8",18976804,18980478,3675,13
"AL8G39020","scaffold_8",18980798,18982318,1521,3
"AL8G39030","scaffold_8",18982961,18984213,1253,2
"AL8G39040","scaffold_8",18985101,18986943,1843,1
"AL8G39050","scaffold_8",18995571,19001647,6077,27
"AL8G39060","scaffold_8",19001728,19004177,2450,12
"AL8G39070","scaffold_8",19004648,19007773,3126,9
"AL8G39080","scaffold_8",19008380,19011039,2660,5
"AL8G39090","scaffold_8",19011433,19014181,2749,4
"AL8G39100","scaffold_8",19017584,19018731,1148,2
"AL8G39110","scaffold_8",19020113,19021589,1477,7
"AL8G39120","scaffold_8",19021762,19022864,1103,3
"AL8G39130","scaffold_8",19023908,19025142,1235,3
"AL8G39140","scaffold_8",19026020,19031290,5271,17
"AL8G39150","scaffold_8",19031381,19032498,1118,2
"AL8G39160","scaffold_8",19033907,19034628,722,1
"AL8G39170","scaffold_8",19037675,19038516,842,1
"AL8G39180","scaffold_8",19042203,19043037,835,1
"AL8G39190","scaffold_8",19046170,19046928,759,1
"AL8G39200","scaffold_8",19047372,19050495,3124,1
"AL8G39210","scaffold_8",19055648,19057535,1888,2
"AL8G39220","scaffold_8",19057555,19059831,2277,3
"AL8G39230","scaffold_8",19060849,19061669,821,1
"AL8G39240","scaffold_8",19062269,19068741,6473,20
"AL8G39250","scaffold_8",19069188,19071145,1958,2
"AL8G39260","scaffold_8",19071291,19072006,716,1
"AL8G39280","scaffold_8",19079727,19081028,1302,1
"AL8G39290","scaffold_8",19083711,19084583,873,1
"AL8G39300","scaffold_8",19088729,19090198,1470,5
"AL8G39310","scaffold_8",19094244,19097423,3180,2
"AL8G39330","scaffold_8",19097553,19099703,2151,2
"AL8G39350","scaffold_8",19100587,19103069,2483,7
"AL8G39360","scaffold_8",19107283,19109076,1794,3
"AL8G39370","scaffold_8",19120264,19121279,1016,2
"AL8G39380","scaffold_8",19121749,19123089,1341,5
"AL8G39390","scaffold_8",19124865,19127345,2481,8
"AL8G39590","scaffold_8",19128050,19128707,658,1
"AL8G39410","scaffold_8",19130910,19132395,1486,4
"AL8G39420","scaffold_8",19132403,19136275,3873,16
"AL8G39430","scaffold_8",19138287,19139785,1499,5
"AL8G39440","scaffold_8",19139792,19141895,2104,6
"AL8G39450","scaffold_8",19143487,19145740,2254,1
"AL8G39460","scaffold_8",19147631,19150847,3217,7
"AL8G39480","scaffold_8",19153469,19156172,2704,5
"AL8G39490","scaffold_8",19157120,19166655,9536,27
"AL8G39500","scaffold_8",19166847,19168734,1888,6
"AL8G39510","scaffold_8",19171572,19174741,3170,7
"AL8G39610","scaffold_8",19182622,19185415,2794,7
"AL8G39620","scaffold_8",19188653,19191748,3096,9
"AL8G39630","scaffold_8",19193578,19196923,3346,9
"AL8G39540","scaffold_8",19197277,19197909,633,1
"AL8G39640","scaffold_8",19198027,19198433,407,1
"AL8G39650","scaffold_8",19202347,19208249,5903,21
"AL8G39660","scaffold_8",19208251,19211125,2875,4
"AL8G39670","scaffold_8",19228438,19230686,2249,3
"AL8G39680","scaffold_8",19231894,19235212,3319,13
"AL8G39690","scaffold_8",19236643,19239020,2378,5
"AL8G39700","scaffold_8",19241902,19244555,2654,4
"AL8G39710","scaffold_8",19247108,19248957,1850,5
"AL8G39720","scaffold_8",19249929,19250558,630,1
"AL8G39730","scaffold_8",19251634,19256709,5076,12
"AL8G39740","scaffold_8",19257660,19258838,1179,1
"AL8G39750","scaffold_8",19261469,19264742,3274,12
"AL8G39760","scaffold_8",19265946,19267076,1131,2
"AL8G39770","scaffold_8",19268710,19272394,3685,12
"AL8G39780","scaffold_8",19272396,19273657,1262,3
"AL8G39790","scaffold_8",19276062,19277975,1914,8
"AL8G39800","scaffold_8",19279685,19280487,803,2
"AL8G39810","scaffold_8",19283715,19286253,2539,10
"AL8G39820","scaffold_8",19286469,19288731,2263,7
"AL8G39840","scaffold_8",19292155,19293470,1316,4
"AL8G39850","scaffold_8",19293783,19295540,1758,6
"AL8G39860","scaffold_8",19296866,19297636,771,1
"AL8G39870","scaffold_8",19300992,19301739,748,1
"AL8G39880","scaffold_8",19305129,19307139,2011,8
"AL8G39890","scaffold_8",19307223,19313878,6656,3
"AL8G39900","scaffold_8",19325798,19329866,4069,13
"AL8G39920","scaffold_8",19331300,19332353,1054,3
"AL8G39930","scaffold_8",19333017,19334725,1709,3
"AL8G39940","scaffold_8",19334825,19336633,1809,5
"AL8G39950","scaffold_8",19339259,19340687,1429,5
"AL8G39960","scaffold_8",19341269,19343175,1907,1
"AL8G39970","scaffold_8",19347928,19349178,1251,4
"AL8G39980","scaffold_8",19351967,19357498,5532,8
"AL8G40000","scaffold_8",19363089,19363534,446,1
"AL8G40010","scaffold_8",19366095,19367321,1227,2
"AL8G40020","scaffold_8",19367484,19369411,1928,1
"AL8G40030","scaffold_8",19369901,19371516,1616,5
"AL8G40040","scaffold_8",19371711,19373248,1538,2
"AL8G40050","scaffold_8",19373677,19373930,254,1
"AL8G40060","scaffold_8",19374059,19375567,1509,4
"AL8G40070","scaffold_8",19377319,19380109,2791,4
"AL8G40080","scaffold_8",19380119,19382133,2015,5
"AL8G40100","scaffold_8",19387917,19388617,701,1
"AL8G40110","scaffold_8",19392378,19395069,2692,9
"AL8G40120","scaffold_8",19395513,19396038,526,2
"AL8G40130","scaffold_8",19397121,19397626,506,2
"AL8G40140","scaffold_8",19399618,19400147,530,2
"AL5G12200","scaffold_8",19400157,19400285,129,1
"AL8G40150","scaffold_8",19406304,19408899,2596,1
"AL8G40160","scaffold_8",19412422,19413730,1309,1
"AL8G40170","scaffold_8",19413778,19416482,2705,6
"AL8G40180","scaffold_8",19416929,19420312,3384,10
"AL8G40190","scaffold_8",19421266,19422781,1516,2
"AL8G40200","scaffold_8",19423191,19424288,1098,2
"AL8G40210","scaffold_8",19425597,19426098,502,0
"AL8G40220","scaffold_8",19427043,19428623,1581,3
"AL8G40240","scaffold_8",19428853,19429695,843,1
"AL8G40250","scaffold_8",19432497,19434789,2293,5
"AL8G40260","scaffold_8",19437907,19439359,1453,5
"AL3G41500","scaffold_8",19444657,19444909,253,1
"AL8G40270","scaffold_8",19444914,19446902,1989,4
"AL8G40280","scaffold_8",19449730,19453015,3286,3
"AL8G40290","scaffold_8",19453722,19458180,4459,11
"AL8G40300","scaffold_8",19458191,19460729,2539,12
"AL8G40310","scaffold_8",19461672,19462837,1166,2
"AL835U10020","scaffold_8",19470193,19470690,498,1
"AL835U10010","scaffold_8",19471462,19471907,446,1
"AL8G40340","scaffold_8",19472839,19476259,3421,6
"AL8G40350","scaffold_8",19476312,19477047,736,3
"AL8G40360","scaffold_8",19478833,19481105,2273,9
"AL8G40370","scaffold_8",19481107,19482828,1722,2
"AL8G40380","scaffold_8",19482953,19483811,859,2
"AL8G40390","scaffold_8",19483817,19485796,1980,7
"AL8G40400","scaffold_8",19485851,19491229,5379,10
"AL8G40410","scaffold_8",19492546,19493821,1276,1
"AL8G40420","scaffold_8",19498826,19499236,411,1
"AL8G40430","scaffold_8",19499250,19502357,3108,1
"AL8G40440","scaffold_8",19503757,19506403,2647,6
"AL8G40450","scaffold_8",19506482,19508989,2508,6
"AL8G40460","scaffold_8",19509342,19511246,1905,6
"AL8G40470","scaffold_8",19511455,19514650,3196,6
"AL1G28650","scaffold_8",19515331,19515442,112,1
"AL1G51360","scaffold_8",19515473,19515726,254,1
"AL8G40480","scaffold_8",19527130,19528815,1686,3
"AL8G40490","scaffold_8",19529020,19534651,5632,17
